"category","region","state","year","amount"
"Hospital_Care","Southeast","Georgia",1991,7078
"Hospital_Care","Far West","Hawaii",1991,1195
"Hospital_Care","Rocky Mountains","Idaho",1991,867
"Hospital_Care","Great Lakes","Illinois",1991,14137
"Hospital_Care","Great Lakes","Indiana",1991,5807
"Hospital_Care","Plains","Iowa",1991,3017
"Hospital_Care","Plains","Kansas",1991,2653
"Hospital_Care","Southeast","Kentucky",1991,3915
"Hospital_Care","Southeast","Louisiana",1991,5027
"Hospital_Care","New England","Maine",1991,1235
"Hospital_Care","Mideast","Maryland",1991,5482
"Hospital_Care","New England","Massachusetts",1991,8349
"Hospital_Care","Great Lakes","Michigan",1991,10498
"Hospital_Care","Plains","Minnesota",1991,4084
"Hospital_Care","Southeast","Mississippi",1991,2602
"Hospital_Care","Plains","Missouri",1991,5957
"Hospital_Care","Rocky Mountains","Montana",1991,810
"Hospital_Care","Plains","Nebraska",1991,1635
"Hospital_Care","Far West","Nevada",1991,1123
"Hospital_Care","New England","New Hampshire",1991,1074
"Hospital_Care","Mideast","New Jersey",1991,9116
"Hospital_Care","Southwest","New Mexico",1991,1576
"Hospital_Care","Mideast","New York",1991,24557
"Hospital_Care","Southeast","North Carolina",1991,6433
"Hospital_Care","Plains","North Dakota",1991,670
"Hospital_Care","Great Lakes","Ohio",1991,12263
"Hospital_Care","Southwest","Oklahoma",1991,3143
"Hospital_Care","Far West","Oregon",1991,2367
"Hospital_Care","Mideast","Pennsylvania",1991,15728
"Hospital_Care","New England","Rhode Island",1991,1171
"Hospital_Care","Southeast","South Carolina",1991,3750
"Hospital_Care","Plains","South Dakota",1991,781
"Hospital_Care","Southeast","Tennessee",1991,5476
"Hospital_Care","Southwest","Texas",1991,17081
"Hospital_Care","Rocky Mountains","Utah",1991,1365
"Hospital_Care","New England","Vermont",1991,527
"Hospital_Care","Southeast","Virginia",1991,6258
"Hospital_Care","Far West","Washington",1991,4468
"Hospital_Care","Southeast","West Virginia",1991,2102
"Hospital_Care","Great Lakes","Wisconsin",1991,4875
"Hospital_Care","Rocky Mountains","Wyoming",1991,466
"Physician_and_Clinical","Southeast","Alabama",1991,2904
"Physician_and_Clinical","Far West","Alaska",1991,403
"Physician_and_Clinical","Southwest","Arizona",1991,2886
"Physician_and_Clinical","Southeast","Arkansas",1991,1492
"Physician_and_Clinical","Far West","California",1991,27573
"Physician_and_Clinical","Rocky Mountains","Colorado",1991,2283
"Physician_and_Clinical","New England","Connecticut",1991,2686
"Physician_and_Clinical","Mideast","Delaware",1991,504
"Physician_and_Clinical","Mideast","District of Columbia",1991,611
"Physician_and_Clinical","Southeast","Florida",1991,12228
"Physician_and_Clinical","Southeast","Georgia",1991,4570
"Physician_and_Clinical","Far West","Hawaii",1991,844
"Physician_and_Clinical","Rocky Mountains","Idaho",1991,575
"Physician_and_Clinical","Great Lakes","Illinois",1991,7564
"Physician_and_Clinical","Great Lakes","Indiana",1991,3326
"Physician_and_Clinical","Plains","Iowa",1991,1531
"Physician_and_Clinical","Plains","Kansas",1991,1687
"Physician_and_Clinical","Southeast","Kentucky",1991,2150
"Physician_and_Clinical","Southeast","Louisiana",1991,2738
"Physician_and_Clinical","New England","Maine",1991,648
"Physician_and_Clinical","Mideast","Maryland",1991,3828
"Physician_and_Clinical","New England","Massachusetts",1991,4270
"Physician_and_Clinical","Great Lakes","Michigan",1991,6044
"Physician_and_Clinical","Plains","Minnesota",1991,2794
"Physician_and_Clinical","Southeast","Mississippi",1991,1352
"Physician_and_Clinical","Plains","Missouri",1991,2888
"Physician_and_Clinical","Rocky Mountains","Montana",1991,433
"Physician_and_Clinical","Plains","Nebraska",1991,829
"Physician_and_Clinical","Far West","Nevada",1991,1026
"Physician_and_Clinical","New England","New Hampshire",1991,656
"Physician_and_Clinical","Mideast","New Jersey",1991,6005
"Physician_and_Clinical","Southwest","New Mexico",1991,816
"Physician_and_Clinical","Mideast","New York",1991,11904
"Physician_and_Clinical","Southeast","North Carolina",1991,3716
"Physician_and_Clinical","Plains","North Dakota",1991,421
"Physician_and_Clinical","Great Lakes","Ohio",1991,7342
"Physician_and_Clinical","Southwest","Oklahoma",1991,1849
"Physician_and_Clinical","Far West","Oregon",1991,1833
"Physician_and_Clinical","Mideast","Pennsylvania",1991,8300
"Physician_and_Clinical","New England","Rhode Island",1991,639
"Physician_and_Clinical","Southeast","South Carolina",1991,1859
"Physician_and_Clinical","Plains","South Dakota",1991,374
"Physician_and_Clinical","Southeast","Tennessee",1991,3167
"Physician_and_Clinical","Southwest","Texas",1991,11013
"Physician_and_Clinical","Rocky Mountains","Utah",1991,880
"Physician_and_Clinical","New England","Vermont",1991,291
"Physician_and_Clinical","Southeast","Virginia",1991,4056
"Physician_and_Clinical","Far West","Washington",1991,3515
"Physician_and_Clinical","Southeast","West Virginia",1991,1076
"Physician_and_Clinical","Great Lakes","Wisconsin",1991,3137
"Physician_and_Clinical","Rocky Mountains","Wyoming",1991,233
"Other_Professional_Services","Southeast","Alabama",1991,182
"Other_Professional_Services","Far West","Alaska",1991,49
"Other_Professional_Services","Southwest","Arizona",1991,276
"Other_Professional_Services","Southeast","Arkansas",1991,130
"Other_Professional_Services","Far West","California",1991,3056
"Other_Professional_Services","Rocky Mountains","Colorado",1991,301
"Other_Professional_Services","New England","Connecticut",1991,269
"Other_Professional_Services","Mideast","Delaware",1991,55
"Other_Professional_Services","Mideast","District of Columbia",1991,45
"Other_Professional_Services","Southeast","Florida",1991,1124
"Other_Professional_Services","Southeast","Georgia",1991,418
"Other_Professional_Services","Far West","Hawaii",1991,92
"Other_Professional_Services","Rocky Mountains","Idaho",1991,70
"Other_Professional_Services","Great Lakes","Illinois",1991,744
"Other_Professional_Services","Great Lakes","Indiana",1991,328
"Other_Professional_Services","Plains","Iowa",1991,206
"Other_Professional_Services","Plains","Kansas",1991,177
"Other_Professional_Services","Southeast","Kentucky",1991,182
"Other_Professional_Services","Southeast","Louisiana",1991,204
"Other_Professional_Services","New England","Maine",1991,93
"Other_Professional_Services","Mideast","Maryland",1991,374
"Other_Professional_Services","New England","Massachusetts",1991,496
"Other_Professional_Services","Great Lakes","Michigan",1991,638
"Other_Professional_Services","Plains","Minnesota",1991,308
"Other_Professional_Services","Southeast","Mississippi",1991,99
"Other_Professional_Services","Plains","Missouri",1991,265
"Other_Professional_Services","Rocky Mountains","Montana",1991,58
"Other_Professional_Services","Plains","Nebraska",1991,92
"Other_Professional_Services","Far West","Nevada",1991,113
"Other_Professional_Services","New England","New Hampshire",1991,92
"Other_Professional_Services","Mideast","New Jersey",1991,827
"Other_Professional_Services","Southwest","New Mexico",1991,112
"Other_Professional_Services","Mideast","New York",1991,1524
"Other_Professional_Services","Southeast","North Carolina",1991,356
"Other_Professional_Services","Plains","North Dakota",1991,38
"Other_Professional_Services","Great Lakes","Ohio",1991,756
"Other_Professional_Services","Southwest","Oklahoma",1991,199
"Other_Professional_Services","Far West","Oregon",1991,246
"Other_Professional_Services","Mideast","Pennsylvania",1991,955
"Other_Professional_Services","New England","Rhode Island",1991,73
"Other_Professional_Services","Southeast","South Carolina",1991,161
"Other_Professional_Services","Plains","South Dakota",1991,45
"Other_Professional_Services","Southeast","Tennessee",1991,284
"Other_Professional_Services","Southwest","Texas",1991,1092
"Other_Professional_Services","Rocky Mountains","Utah",1991,94
"Other_Professional_Services","New England","Vermont",1991,38
"Other_Professional_Services","Southeast","Virginia",1991,360
"Other_Professional_Services","Far West","Washington",1991,431
"Other_Professional_Services","Southeast","West Virginia",1991,87
"Other_Professional_Services","Great Lakes","Wisconsin",1991,312
"Other_Professional_Services","Rocky Mountains","Wyoming",1991,31
"Dental_Services","Southeast","Alabama",1991,402
"Dental_Services","Far West","Alaska",1991,102
"Dental_Services","Southwest","Arizona",1991,470
"Dental_Services","Southeast","Arkansas",1991,223
"Dental_Services","Far West","California",1991,5257
"Dental_Services","Rocky Mountains","Colorado",1991,514
"Dental_Services","New England","Connecticut",1991,639
"Dental_Services","Mideast","Delaware",1991,90
"Dental_Services","Mideast","District of Columbia",1991,94
"Dental_Services","Southeast","Florida",1991,1779
"Dental_Services","Southeast","Georgia",1991,769
"Dental_Services","Far West","Hawaii",1991,191
"Dental_Services","Rocky Mountains","Idaho",1991,143
"Dental_Services","Great Lakes","Illinois",1991,1449
"Dental_Services","Great Lakes","Indiana",1991,571
"Dental_Services","Plains","Iowa",1991,324
"Dental_Services","Plains","Kansas",1991,300
"Dental_Services","Southeast","Kentucky",1991,328
"Dental_Services","Southeast","Louisiana",1991,383
"Dental_Services","New England","Maine",1991,145
"Dental_Services","Mideast","Maryland",1991,695
"Dental_Services","New England","Massachusetts",1991,944
"Dental_Services","Great Lakes","Michigan",1991,1402
"Dental_Services","Plains","Minnesota",1991,591
"Dental_Services","Southeast","Mississippi",1991,190
"Dental_Services","Plains","Missouri",1991,531
"Dental_Services","Rocky Mountains","Montana",1991,94
"Dental_Services","Plains","Nebraska",1991,175
"Dental_Services","Far West","Nevada",1991,169
"Dental_Services","New England","New Hampshire",1991,162
"Dental_Services","Mideast","New Jersey",1991,1322
"Dental_Services","Southwest","New Mexico",1991,149
"Dental_Services","Mideast","New York",1991,2605
"Dental_Services","Southeast","North Carolina",1991,703
"Dental_Services","Plains","North Dakota",1991,63
"Dental_Services","Great Lakes","Ohio",1991,1272
"Dental_Services","Southwest","Oklahoma",1991,322
"Dental_Services","Far West","Oregon",1991,512
"Dental_Services","Mideast","Pennsylvania",1991,1528
"Dental_Services","New England","Rhode Island",1991,153
"Dental_Services","Southeast","South Carolina",1991,359
"Dental_Services","Plains","South Dakota",1991,70
"Dental_Services","Southeast","Tennessee",1991,510
"Dental_Services","Southwest","Texas",1991,1739
"Dental_Services","Rocky Mountains","Utah",1991,229
"Dental_Services","New England","Vermont",1991,75
"Dental_Services","Southeast","Virginia",1991,782
"Dental_Services","Far West","Washington",1991,982
"Dental_Services","Southeast","West Virginia",1991,146
"Dental_Services","Great Lakes","Wisconsin",1991,698
"Dental_Services","Rocky Mountains","Wyoming",1991,55
"Home_Health_Care","Southeast","Alabama",1991,253
"Home_Health_Care","Far West","Alaska",1991,4
"Home_Health_Care","Southwest","Arizona",1991,149
"Home_Health_Care","Southeast","Arkansas",1991,97
"Home_Health_Care","Far West","California",1991,1156
"Home_Health_Care","Rocky Mountains","Colorado",1991,126
"Home_Health_Care","New England","Connecticut",1991,298
"Home_Health_Care","Mideast","Delaware",1991,34
"Home_Health_Care","Mideast","District of Columbia",1991,33
"Home_Health_Care","Southeast","Florida",1991,1173
"Home_Health_Care","Southeast","Georgia",1991,425
"Home_Health_Care","Far West","Hawaii",1991,16
"Home_Health_Care","Rocky Mountains","Idaho",1991,29
"Home_Health_Care","Great Lakes","Illinois",1991,568
"Home_Health_Care","Great Lakes","Indiana",1991,188
"Home_Health_Care","Plains","Iowa",1991,98
"Home_Health_Care","Plains","Kansas",1991,86
"Home_Health_Care","Southeast","Kentucky",1991,199
"Home_Health_Care","Southeast","Louisiana",1991,194
"Home_Health_Care","New England","Maine",1991,73
"Home_Health_Care","Mideast","Maryland",1991,250
"Home_Health_Care","New England","Massachusetts",1991,590
"Home_Health_Care","Great Lakes","Michigan",1991,468
"Home_Health_Care","Plains","Minnesota",1991,210
"Home_Health_Care","Southeast","Mississippi",1991,155
"Home_Health_Care","Plains","Missouri",1991,238
"Home_Health_Care","Rocky Mountains","Montana",1991,35
"Home_Health_Care","Plains","Nebraska",1991,45
"Home_Health_Care","Far West","Nevada",1991,55
"Home_Health_Care","New England","New Hampshire",1991,54
"Home_Health_Care","Mideast","New Jersey",1991,518
"Home_Health_Care","Southwest","New Mexico",1991,45
"Home_Health_Care","Mideast","New York",1991,3027
"Home_Health_Care","Southeast","North Carolina",1991,367
"Home_Health_Care","Plains","North Dakota",1991,12
"Home_Health_Care","Great Lakes","Ohio",1991,484
"Home_Health_Care","Southwest","Oklahoma",1991,129
"Home_Health_Care","Far West","Oregon",1991,93
"Home_Health_Care","Mideast","Pennsylvania",1991,615
"Home_Health_Care","New England","Rhode Island",1991,64
"Home_Health_Care","Southeast","South Carolina",1991,152
"Home_Health_Care","Plains","South Dakota",1991,6
"Home_Health_Care","Southeast","Tennessee",1991,494
"Home_Health_Care","Southwest","Texas",1991,946
"Home_Health_Care","Rocky Mountains","Utah",1991,48
"Home_Health_Care","New England","Vermont",1991,36
"Home_Health_Care","Southeast","Virginia",1991,238
"Home_Health_Care","Far West","Washington",1991,230
"Home_Health_Care","Southeast","West Virginia",1991,87
"Home_Health_Care","Great Lakes","Wisconsin",1991,233
"Home_Health_Care","Rocky Mountains","Wyoming",1991,10
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Alabama",1991,1181
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","Alaska",1991,142
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southwest","Arizona",1991,980
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Arkansas",1991,608
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","California",1991,7712
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Rocky Mountains","Colorado",1991,809
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","Connecticut",1991,957
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","Delaware",1991,202
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","District of Columbia",1991,159
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Florida",1991,3761
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Georgia",1991,1796
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","Hawaii",1991,362
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Rocky Mountains","Idaho",1991,231
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Great Lakes","Illinois",1991,2912
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Great Lakes","Indiana",1991,1548
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","Iowa",1991,719
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","Kansas",1991,656
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Kentucky",1991,1054
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Louisiana",1991,1189
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","Maine",1991,287
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","Maryland",1991,1397
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","Massachusetts",1991,1617
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Great Lakes","Michigan",1991,2700
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","Minnesota",1991,1038
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Mississippi",1991,678
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","Missouri",1991,1337
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Rocky Mountains","Montana",1991,204
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","Nebraska",1991,412
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","Nevada",1991,347
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","New Hampshire",1991,305
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","New Jersey",1991,2360
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southwest","New Mexico",1991,376
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","New York",1991,4883
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","North Carolina",1991,1796
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","North Dakota",1991,152
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Great Lakes","Ohio",1991,2862
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southwest","Oklahoma",1991,842
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","Oregon",1991,701
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Mideast","Pennsylvania",1991,3511
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","Rhode Island",1991,290
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","South Carolina",1991,879
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Plains","South Dakota",1991,154
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Tennessee",1991,1466
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southwest","Texas",1991,4588
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Rocky Mountains","Utah",1991,410
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","New England","Vermont",1991,137
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","Virginia",1991,1691
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Far West","Washington",1991,1372
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Southeast","West Virginia",1991,546
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Great Lakes","Wisconsin",1991,1204
"Prescription_Drugs_and_Other_Nondurable_Medical_Products","Rocky Mountains","Wyoming",1991,108
"Durable_Medical_Equipment","Southeast","Alabama",1991,202
"Durable_Medical_Equipment","Far West","Alaska",1991,28
"Durable_Medical_Equipment","Southwest","Arizona",1991,281
"Durable_Medical_Equipment","Southeast","Arkansas",1991,86
"Durable_Medical_Equipment","Far West","California",1991,1088
"Durable_Medical_Equipment","Rocky Mountains","Colorado",1991,254
"Durable_Medical_Equipment","New England","Connecticut",1991,161
"Durable_Medical_Equipment","Mideast","Delaware",1991,48
"Durable_Medical_Equipment","Mideast","District of Columbia",1991,33
"Durable_Medical_Equipment","Southeast","Florida",1991,1282
"Durable_Medical_Equipment","Southeast","Georgia",1991,376
"Durable_Medical_Equipment","Far West","Hawaii",1991,57
"Durable_Medical_Equipment","Rocky Mountains","Idaho",1991,65
"Durable_Medical_Equipment","Great Lakes","Illinois",1991,474
"Durable_Medical_Equipment","Great Lakes","Indiana",1991,335
"Durable_Medical_Equipment","Plains","Iowa",1991,167
"Durable_Medical_Equipment","Plains","Kansas",1991,109
"Durable_Medical_Equipment","Southeast","Kentucky",1991,192
"Durable_Medical_Equipment","Southeast","Louisiana",1991,184
"Durable_Medical_Equipment","New England","Maine",1991,50
"Durable_Medical_Equipment","Mideast","Maryland",1991,227
"Durable_Medical_Equipment","New England","Massachusetts",1991,306
"Durable_Medical_Equipment","Great Lakes","Michigan",1991,676
"Durable_Medical_Equipment","Plains","Minnesota",1991,267
"Durable_Medical_Equipment","Southeast","Mississippi",1991,110
"Durable_Medical_Equipment","Plains","Missouri",1991,190
"Durable_Medical_Equipment","Rocky Mountains","Montana",1991,44
"Durable_Medical_Equipment","Plains","Nebraska",1991,111
"Durable_Medical_Equipment","Far West","Nevada",1991,67
"Durable_Medical_Equipment","New England","New Hampshire",1991,55
"Durable_Medical_Equipment","Mideast","New Jersey",1991,445
"Durable_Medical_Equipment","Southwest","New Mexico",1991,105
"Durable_Medical_Equipment","Mideast","New York",1991,742
"Durable_Medical_Equipment","Southeast","North Carolina",1991,359
"Durable_Medical_Equipment","Plains","North Dakota",1991,32
"Durable_Medical_Equipment","Great Lakes","Ohio",1991,523
"Durable_Medical_Equipment","Southwest","Oklahoma",1991,150
"Durable_Medical_Equipment","Far West","Oregon",1991,122
"Durable_Medical_Equipment","Mideast","Pennsylvania",1991,598
"Durable_Medical_Equipment","New England","Rhode Island",1991,38
"Durable_Medical_Equipment","Southeast","South Carolina",1991,179
"Durable_Medical_Equipment","Plains","South Dakota",1991,34
"Durable_Medical_Equipment","Southeast","Tennessee",1991,221
"Durable_Medical_Equipment","Southwest","Texas",1991,909
"Durable_Medical_Equipment","Rocky Mountains","Utah",1991,127
"Durable_Medical_Equipment","New England","Vermont",1991,23
"Durable_Medical_Equipment","Southeast","Virginia",1991,289
"Durable_Medical_Equipment","Far West","Washington",1991,286
"Durable_Medical_Equipment","Southeast","West Virginia",1991,112
"Durable_Medical_Equipment","Great Lakes","Wisconsin",1991,238
"Durable_Medical_Equipment","Rocky Mountains","Wyoming",1991,23
"Nursing_Home_Care","Southeast","Alabama",1991,544
"Nursing_Home_Care","Far West","Alaska",1991,44
"Nursing_Home_Care","Southwest","Arizona",1991,488
"Nursing_Home_Care","Southeast","Arkansas",1991,409
"Nursing_Home_Care","Far West","California",1991,3608
"Nursing_Home_Care","Rocky Mountains","Colorado",1991,516
"Nursing_Home_Care","New England","Connecticut",1991,1387
"Nursing_Home_Care","Mideast","Delaware",1991,136
"Nursing_Home_Care","Mideast","District of Columbia",1991,204
"Nursing_Home_Care","Southeast","Florida",1991,2395
"Nursing_Home_Care","Southeast","Georgia",1991,870
"Nursing_Home_Care","Far West","Hawaii",1991,146
"Nursing_Home_Care","Rocky Mountains","Idaho",1991,146
"Nursing_Home_Care","Great Lakes","Illinois",1991,2418
"Nursing_Home_Care","Great Lakes","Indiana",1991,1489
"Nursing_Home_Care","Plains","Iowa",1991,751
"Nursing_Home_Care","Plains","Kansas",1991,582
"Nursing_Home_Care","Southeast","Kentucky",1991,652
"Nursing_Home_Care","Southeast","Louisiana",1991,693
"Nursing_Home_Care","New England","Maine",1991,355
"Nursing_Home_Care","Mideast","Maryland",1991,909
"Nursing_Home_Care","New England","Massachusetts",1991,2259
"Nursing_Home_Care","Great Lakes","Michigan",1991,1556
"Nursing_Home_Care","Plains","Minnesota",1991,1551
"Nursing_Home_Care","Southeast","Mississippi",1991,341
"Nursing_Home_Care","Plains","Missouri",1991,1168
"Nursing_Home_Care","Rocky Mountains","Montana",1991,148
"Nursing_Home_Care","Plains","Nebraska",1991,358
"Nursing_Home_Care","Far West","Nevada",1991,114
"Nursing_Home_Care","New England","New Hampshire",1991,228
"Nursing_Home_Care","Mideast","New Jersey",1991,1748
"Nursing_Home_Care","Southwest","New Mexico",1991,168
"Nursing_Home_Care","Mideast","New York",1991,5241
"Nursing_Home_Care","Southeast","North Carolina",1991,1047
"Nursing_Home_Care","Plains","North Dakota",1991,188
"Nursing_Home_Care","Great Lakes","Ohio",1991,2634
"Nursing_Home_Care","Southwest","Oklahoma",1991,569
"Nursing_Home_Care","Far West","Oregon",1991,467
"Nursing_Home_Care","Mideast","Pennsylvania",1991,3012
"Nursing_Home_Care","New England","Rhode Island",1991,317
"Nursing_Home_Care","Southeast","South Carolina",1991,406
"Nursing_Home_Care","Plains","South Dakota",1991,161
"Nursing_Home_Care","Southeast","Tennessee",1991,788
"Nursing_Home_Care","Southwest","Texas",1991,2236
"Nursing_Home_Care","Rocky Mountains","Utah",1991,170
"Nursing_Home_Care","New England","Vermont",1991,124
"Nursing_Home_Care","Southeast","Virginia",1991,833
"Nursing_Home_Care","Far West","Washington",1991,933
"Nursing_Home_Care","Southeast","West Virginia",1991,336
"Nursing_Home_Care","Great Lakes","Wisconsin",1991,1298
"Nursing_Home_Care","Rocky Mountains","Wyoming",1991,65
"Other_Health_Residential_and_Personal_Care","Southeast","Alabama",1991,249
"Other_Health_Residential_and_Personal_Care","Far West","Alaska",1991,55
"Other_Health_Residential_and_Personal_Care","Southwest","Arizona",1991,324
"Other_Health_Residential_and_Personal_Care","Southeast","Arkansas",1991,186
"Other_Health_Residential_and_Personal_Care","Far West","California",1991,2092
"Other_Health_Residential_and_Personal_Care","Rocky Mountains","Colorado",1991,393
"Other_Health_Residential_and_Personal_Care","New England","Connecticut",1991,660
"Other_Health_Residential_and_Personal_Care","Mideast","Delaware",1991,74
"Other_Health_Residential_and_Personal_Care","Mideast","District of Columbia",1991,171
"Other_Health_Residential_and_Personal_Care","Southeast","Florida",1991,861
"Other_Health_Residential_and_Personal_Care","Southeast","Georgia",1991,311
"Other_Health_Residential_and_Personal_Care","Far West","Hawaii",1991,56
"Other_Health_Residential_and_Personal_Care","Rocky Mountains","Idaho",1991,87
"Other_Health_Residential_and_Personal_Care","Great Lakes","Illinois",1991,1311
"Other_Health_Residential_and_Personal_Care","Great Lakes","Indiana",1991,680
"Other_Health_Residential_and_Personal_Care","Plains","Iowa",1991,434
"Other_Health_Residential_and_Personal_Care","Plains","Kansas",1991,279
"Other_Health_Residential_and_Personal_Care","Southeast","Kentucky",1991,205
"Other_Health_Residential_and_Personal_Care","Southeast","Louisiana",1991,646
"Other_Health_Residential_and_Personal_Care","New England","Maine",1991,265
"Other_Health_Residential_and_Personal_Care","Mideast","Maryland",1991,398
